D,Delta_max,Delta_min,Delta_values,M_K_v2_hash,P,class_id,class_size,d_multiset,n,p_multiset,sign_reversal,sign_set,tau_den,tau_num
21,2,2,[2],1194558619f192385a5065099f20de3e070365bbdd2b977abbbe7282dc1f06ec,10,V2C01551,1,"[3,5,6,7]",4,"[1,2,3,4]",False,"[""positive""]",40,19
21,0,0,[0],1370a33ffeeb731426b75a87da09c4cf2fe96b052b570b9b577f32d2d0dfca42,10,V2C01552,1,"[3,5,6,7]",4,"[1,2,3,4]",False,"[""zero""]",40,19
21,3,3,[3],30df721d3ae609af9684e311a799e865d89af5cfe302c25d7e3460dbb23b90f1,10,V2C01553,1,"[3,5,6,7]",4,"[1,2,3,4]",False,"[""positive""]",40,19
21,2,2,[2],358ae13d27d531c1ca30fa9a18cdc58bb12a19303adfa1a7e795bd077f35466e,10,V2C01554,1,"[3,5,6,7]",4,"[1,2,3,4]",False,"[""positive""]",40,19
21,0,0,[0],551332a25907281b03b42ca753221eb302f5f3d64d96f2bdff44566b0e948f49,10,V2C01555,1,"[3,5,6,7]",4,"[1,2,3,4]",False,"[""zero""]",40,19
21,-1,-1,[-1],65448a3712e365b672836df59c3aa18934d863ddd8f161aea2af9a503d4eead3,10,V2C01556,1,"[3,5,6,7]",4,"[1,2,3,4]",False,"[""negative""]",40,19
21,1,1,[1],7664a14cb67c08a74ce4f9a0a091c138c675d4fe9d64de17cfdb17eb70c1940b,10,V2C01557,1,"[3,5,6,7]",4,"[1,2,3,4]",False,"[""positive""]",40,19
21,1,1,[1],89f82e06fac1887ab29373489601f45ed715711e6842dd53c6ee8b7bf30d89ba,10,V2C01558,1,"[3,5,6,7]",4,"[1,2,3,4]",False,"[""positive""]",40,19
21,1,1,[1],8f8c576db10424672de697236e76ce5f173f32b3a07d6f36799d65a3f2f5910f,10,V2C01559,1,"[3,5,6,7]",4,"[1,2,3,4]",False,"[""positive""]",40,19
21,-1,-1,[-1],92010ce82c663bcd166d0569ea5ce57e70e78672bcfdf41c73ed1191629d3a12,10,V2C01560,1,"[3,5,6,7]",4,"[1,2,3,4]",False,"[""negative""]",40,19
21,-1,-1,[-1],bcf25f4b825c43de64a95b9faa8b8be5f4fd8940c755106e59587b0966f67e3e,10,V2C01561,1,"[3,5,6,7]",4,"[1,2,3,4]",False,"[""negative""]",40,19
21,0,0,[0],c05f23394596ae9fa98df31ef87a596f92c6c6244caad6bfd01272cc5daa4d63,10,V2C01562,1,"[3,5,6,7]",4,"[1,2,3,4]",False,"[""zero""]",40,19
21,1,1,[1],c2017b9edc99e18f8a626a426936fb04a99a68adc9a130b7b995f3c1c0a09003,10,V2C01563,1,"[3,5,6,7]",4,"[1,2,3,4]",False,"[""positive""]",40,19
21,1,1,[1],c645867b4748a75675c0ed8e47b97d9cec9ae16890ef1aeecc64cd50cce5c626,10,V2C01564,1,"[3,5,6,7]",4,"[1,2,3,4]",False,"[""positive""]",40,19
21,3,3,[3],e3ab9c0071b2d529a961b98b7f0f4c6b38358b8cb48e075f4f7b623187ec4a84,10,V2C01565,1,"[3,5,6,7]",4,"[1,2,3,4]",False,"[""positive""]",40,19
21,0,0,[0],ea66681bd3fa31c8e11d6ea78480e8270755413f76617e47632eef9ba03af4e2,10,V2C01566,1,"[3,5,6,7]",4,"[1,2,3,4]",False,"[""zero""]",40,19
21,1,1,[1],eeeb84a07001d490acb2e41ca051999ffeb0b61ed70ee0adf318857cb3d31a80,10,V2C01567,1,"[3,5,6,7]",4,"[1,2,3,4]",False,"[""positive""]",40,19
22,3,3,[3],1194558619f192385a5065099f20de3e070365bbdd2b977abbbe7282dc1f06ec,10,V2C01568,1,"[3,5,6,8]",4,"[1,2,3,4]",False,"[""positive""]",20,9
22,0,0,[0],119adc083a656da499bdae86dd8d80d329fbc7242a3b23faef48468c3e92809b,10,V2C01569,1,"[3,5,6,8]",4,"[1,2,3,4]",False,"[""zero""]",20,9
22,3,3,[3],30df721d3ae609af9684e311a799e865d89af5cfe302c25d7e3460dbb23b90f1,10,V2C01570,1,"[3,5,6,8]",4,"[1,2,3,4]",False,"[""positive""]",20,9
22,0,0,[0],65448a3712e365b672836df59c3aa18934d863ddd8f161aea2af9a503d4eead3,10,V2C01571,1,"[3,5,6,8]",4,"[1,2,3,4]",False,"[""zero""]",20,9
22,1,1,[1],7664a14cb67c08a74ce4f9a0a091c138c675d4fe9d64de17cfdb17eb70c1940b,10,V2C01572,1,"[3,5,6,8]",4,"[1,2,3,4]",False,"[""positive""]",20,9
22,1,1,[1],89f82e06fac1887ab29373489601f45ed715711e6842dd53c6ee8b7bf30d89ba,10,V2C01573,1,"[3,5,6,8]",4,"[1,2,3,4]",False,"[""positive""]",20,9
22,0,0,[0],bcf25f4b825c43de64a95b9faa8b8be5f4fd8940c755106e59587b0966f67e3e,10,V2C01574,1,"[3,5,6,8]",4,"[1,2,3,4]",False,"[""zero""]",20,9
22,1,1,[1],bf96277ee91d1ba307c6ca5c6f8f56dfca550361283de79703ed834c3ea70ec4,10,V2C01575,1,"[3,5,6,8]",4,"[1,2,3,4]",False,"[""positive""]",20,9
22,2,2,[2],c2017b9edc99e18f8a626a426936fb04a99a68adc9a130b7b995f3c1c0a09003,10,V2C01576,1,"[3,5,6,8]",4,"[1,2,3,4]",False,"[""positive""]",20,9
22,2,2,[2],c645867b4748a75675c0ed8e47b97d9cec9ae16890ef1aeecc64cd50cce5c626,10,V2C01577,1,"[3,5,6,8]",4,"[1,2,3,4]",False,"[""positive""]",20,9
22,3,3,[3],e3ab9c0071b2d529a961b98b7f0f4c6b38358b8cb48e075f4f7b623187ec4a84,10,V2C01578,1,"[3,5,6,8]",4,"[1,2,3,4]",False,"[""positive""]",20,9
22,0,0,[0],ea66681bd3fa31c8e11d6ea78480e8270755413f76617e47632eef9ba03af4e2,10,V2C01579,1,"[3,5,6,8]",4,"[1,2,3,4]",False,"[""zero""]",20,9
23,4,4,[4],1194558619f192385a5065099f20de3e070365bbdd2b977abbbe7282dc1f06ec,10,V2C01580,1,"[3,5,6,9]",4,"[1,2,3,4]",False,"[""positive""]",40,17
23,3,3,[3],30df721d3ae609af9684e311a799e865d89af5cfe302c25d7e3460dbb23b90f1,10,V2C01581,1,"[3,5,6,9]",4,"[1,2,3,4]",False,"[""positive""]",40,17
23,3,3,[3],55d69ac372127fb459e51d632250130f1d18429c49b2331787e83ea66f72b8d2,10,V2C01582,1,"[3,5,6,9]",4,"[1,2,3,4]",False,"[""positive""]",40,17
23,2,2,[2],5fd7be436ed1681027aa8f4a5b24ed0c49cc9424ed2389bd79a07886d3e20f3c,10,V2C01583,1,"[3,5,6,9]",4,"[1,2,3,4]",False,"[""positive""]",40,17
23,1,1,[1],7664a14cb67c08a74ce4f9a0a091c138c675d4fe9d64de17cfdb17eb70c1940b,10,V2C01584,1,"[3,5,6,9]",4,"[1,2,3,4]",False,"[""positive""]",40,17
23,1,1,[1],89f82e06fac1887ab29373489601f45ed715711e6842dd53c6ee8b7bf30d89ba,10,V2C01585,1,"[3,5,6,9]",4,"[1,2,3,4]",False,"[""positive""]",40,17
23,1,1,[1],98479554a32873ac019916819a9d38c20b64d8cce47e9f4ced94137018508698,10,V2C01586,1,"[3,5,6,9]",4,"[1,2,3,4]",False,"[""positive""]",40,17
23,2,2,[2],bf96277ee91d1ba307c6ca5c6f8f56dfca550361283de79703ed834c3ea70ec4,10,V2C01587,1,"[3,5,6,9]",4,"[1,2,3,4]",False,"[""positive""]",40,17
23,3,3,[3],c2017b9edc99e18f8a626a426936fb04a99a68adc9a130b7b995f3c1c0a09003,10,V2C01588,1,"[3,5,6,9]",4,"[1,2,3,4]",False,"[""positive""]",40,17
23,3,3,[3],c289548e2cdd3d81f1baca3d4583d8291a994759b3ef3bd06c0b3cbd778789fd,10,V2C01589,1,"[3,5,6,9]",4,"[1,2,3,4]",False,"[""positive""]",40,17
23,4,4,[4],e08a293c90181ce6b7dad000d0efec39234c27b737b223a245c59cf2f7d7b922,10,V2C01590,1,"[3,5,6,9]",4,"[1,2,3,4]",False,"[""positive""]",40,17
23,3,3,[3],e3ab9c0071b2d529a961b98b7f0f4c6b38358b8cb48e075f4f7b623187ec4a84,10,V2C01591,1,"[3,5,6,9]",4,"[1,2,3,4]",False,"[""positive""]",40,17
23,2,2,[2],e76bab855a22e05b99823d80db54c301f022fe622f39099ee9545c7dd8fcc90c,10,V2C01592,1,"[3,5,6,9]",4,"[1,2,3,4]",False,"[""positive""]",40,17
23,0,0,[0],ea66681bd3fa31c8e11d6ea78480e8270755413f76617e47632eef9ba03af4e2,10,V2C01593,1,"[3,5,6,9]",4,"[1,2,3,4]",False,"[""zero""]",40,17
23,2,2,[2],f8978fbfe533a13cd556d5b074f1b016c3c59536cb5f35b0a8f50ef7f21890f9,10,V2C01594,1,"[3,5,6,9]",4,"[1,2,3,4]",False,"[""positive""]",40,17
23,4,4,[4],1194558619f192385a5065099f20de3e070365bbdd2b977abbbe7282dc1f06ec,10,V2C01595,1,"[3,5,7,8]",4,"[1,2,3,4]",False,"[""positive""]",40,17
23,1,1,[1],13a7fa93989872724a335aba7931269880fde46d3cecc5b0fa249548d3257d01,10,V2C01596,1,"[3,5,7,8]",4,"[1,2,3,4]",False,"[""positive""]",40,17
23,3,3,[3],252636a6a03b2c128f0f5fba77e6159c3373c121ae9d5ffc81d6596a01b85001,10,V2C01597,1,"[3,5,7,8]",4,"[1,2,3,4]",False,"[""positive""]",40,17
23,3,3,[3],30df721d3ae609af9684e311a799e865d89af5cfe302c25d7e3460dbb23b90f1,10,V2C01598,1,"[3,5,7,8]",4,"[1,2,3,4]",False,"[""positive""]",40,17
23,0,0,[0],613c0053c8434c4fbb2224231bcebc5c194e86e1dd23986bd3ca4590ee27b63c,10,V2C01599,1,"[3,5,7,8]",4,"[1,2,3,4]",False,"[""zero""]",40,17
23,0,0,[0],65448a3712e365b672836df59c3aa18934d863ddd8f161aea2af9a503d4eead3,10,V2C01600,1,"[3,5,7,8]",4,"[1,2,3,4]",False,"[""zero""]",40,17
23,2,2,[2],66634876a180202a1ec9a82837c788c7c964a7b57f65c0f90d77a9191cc37f25,10,V2C01601,1,"[3,5,7,8]",4,"[1,2,3,4]",False,"[""positive""]",40,17
23,1,1,[1],7664a14cb67c08a74ce4f9a0a091c138c675d4fe9d64de17cfdb17eb70c1940b,10,V2C01602,1,"[3,5,7,8]",4,"[1,2,3,4]",False,"[""positive""]",40,17
23,1,1,[1],89f82e06fac1887ab29373489601f45ed715711e6842dd53c6ee8b7bf30d89ba,10,V2C01603,1,"[3,5,7,8]",4,"[1,2,3,4]",False,"[""positive""]",40,17
23,1,1,[1],8a229cf8251284c9754bc9dd1187922dbc14d60bc0271ec7860828b78e342838,10,V2C01604,1,"[3,5,7,8]",4,"[1,2,3,4]",False,"[""positive""]",40,17
23,1,1,[1],bf96277ee91d1ba307c6ca5c6f8f56dfca550361283de79703ed834c3ea70ec4,10,V2C01605,1,"[3,5,7,8]",4,"[1,2,3,4]",False,"[""positive""]",40,17
23,3,3,[3],c2017b9edc99e18f8a626a426936fb04a99a68adc9a130b7b995f3c1c0a09003,10,V2C01606,1,"[3,5,7,8]",4,"[1,2,3,4]",False,"[""positive""]",40,17
23,2,2,[2],c645867b4748a75675c0ed8e47b97d9cec9ae16890ef1aeecc64cd50cce5c626,10,V2C01607,1,"[3,5,7,8]",4,"[1,2,3,4]",False,"[""positive""]",40,17
23,3,3,[3],e3ab9c0071b2d529a961b98b7f0f4c6b38358b8cb48e075f4f7b623187ec4a84,10,V2C01608,1,"[3,5,7,8]",4,"[1,2,3,4]",False,"[""positive""]",40,17
23,0,0,[0],ea66681bd3fa31c8e11d6ea78480e8270755413f76617e47632eef9ba03af4e2,10,V2C01609,1,"[3,5,7,8]",4,"[1,2,3,4]",False,"[""zero""]",40,17
24,5,5,[5],1194558619f192385a5065099f20de3e070365bbdd2b977abbbe7282dc1f06ec,10,V2C01610,1,"[3,5,7,9]",4,"[1,2,3,4]",False,"[""positive""]",5,2
24,4,4,[4],252636a6a03b2c128f0f5fba77e6159c3373c121ae9d5ffc81d6596a01b85001,10,V2C01611,1,"[3,5,7,9]",4,"[1,2,3,4]",False,"[""positive""]",5,2
24,3,3,[3],30df721d3ae609af9684e311a799e865d89af5cfe302c25d7e3460dbb23b90f1,10,V2C01612,1,"[3,5,7,9]",4,"[1,2,3,4]",False,"[""positive""]",5,2
24,4,4,[4],4db2fca57a0049c7c649f1a529f2c32ff5e8ab03f942dc9ca66c4904d97d8a9d,10,V2C01613,1,"[3,5,7,9]",4,"[1,2,3,4]",False,"[""positive""]",5,2
24,3,3,[3],66634876a180202a1ec9a82837c788c7c964a7b57f65c0f90d77a9191cc37f25,10,V2C01614,1,"[3,5,7,9]",4,"[1,2,3,4]",False,"[""positive""]",5,2
24,1,1,[1],7664a14cb67c08a74ce4f9a0a091c138c675d4fe9d64de17cfdb17eb70c1940b,10,V2C01615,1,"[3,5,7,9]",4,"[1,2,3,4]",False,"[""positive""]",5,2
24,1,1,[1],89f82e06fac1887ab29373489601f45ed715711e6842dd53c6ee8b7bf30d89ba,10,V2C01616,1,"[3,5,7,9]",4,"[1,2,3,4]",False,"[""positive""]",5,2
24,2,2,[2],bf96277ee91d1ba307c6ca5c6f8f56dfca550361283de79703ed834c3ea70ec4,10,V2C01617,1,"[3,5,7,9]",4,"[1,2,3,4]",False,"[""positive""]",5,2
24,3,3,[3],bfc94cf98b0ecc96b0682396db8424c6ac8854d0b1cdf86939ba5e6f10fea1d4,10,V2C01618,1,"[3,5,7,9]",4,"[1,2,3,4]",False,"[""positive""]",5,2
24,4,4,[4],c2017b9edc99e18f8a626a426936fb04a99a68adc9a130b7b995f3c1c0a09003,10,V2C01619,1,"[3,5,7,9]",4,"[1,2,3,4]",False,"[""positive""]",5,2
24,4,4,[4],e08a293c90181ce6b7dad000d0efec39234c27b737b223a245c59cf2f7d7b922,10,V2C01620,1,"[3,5,7,9]",4,"[1,2,3,4]",False,"[""positive""]",5,2
24,3,3,[3],e3ab9c0071b2d529a961b98b7f0f4c6b38358b8cb48e075f4f7b623187ec4a84,10,V2C01621,1,"[3,5,7,9]",4,"[1,2,3,4]",False,"[""positive""]",5,2
24,0,0,[0],ea66681bd3fa31c8e11d6ea78480e8270755413f76617e47632eef9ba03af4e2,10,V2C01622,1,"[3,5,7,9]",4,"[1,2,3,4]",False,"[""zero""]",5,2
24,2,2,[2],f8978fbfe533a13cd556d5b074f1b016c3c59536cb5f35b0a8f50ef7f21890f9,10,V2C01623,1,"[3,5,7,9]",4,"[1,2,3,4]",False,"[""positive""]",5,2
25,5,5,[5],1194558619f192385a5065099f20de3e070365bbdd2b977abbbe7282dc1f06ec,10,V2C01624,1,"[3,5,8,9]",4,"[1,2,3,4]",False,"[""positive""]",8,3
25,5,5,[5],127b8a694bb9478a6a4b599fc3da8c4b3de4ff8b907122bcbe96abdbbd43d15c,10,V2C01625,1,"[3,5,8,9]",4,"[1,2,3,4]",False,"[""positive""]",8,3
25,4,4,[4],252636a6a03b2c128f0f5fba77e6159c3373c121ae9d5ffc81d6596a01b85001,10,V2C01626,1,"[3,5,8,9]",4,"[1,2,3,4]",False,"[""positive""]",8,3
25,3,3,[3],30df721d3ae609af9684e311a799e865d89af5cfe302c25d7e3460dbb23b90f1,10,V2C01627,1,"[3,5,8,9]",4,"[1,2,3,4]",False,"[""positive""]",8,3
25,5,5,[5],4db2fca57a0049c7c649f1a529f2c32ff5e8ab03f942dc9ca66c4904d97d8a9d,10,V2C01628,1,"[3,5,8,9]",4,"[1,2,3,4]",False,"[""positive""]",8,3
25,3,3,[3],66634876a180202a1ec9a82837c788c7c964a7b57f65c0f90d77a9191cc37f25,10,V2C01629,1,"[3,5,8,9]",4,"[1,2,3,4]",False,"[""positive""]",8,3
25,1,1,[1],7664a14cb67c08a74ce4f9a0a091c138c675d4fe9d64de17cfdb17eb70c1940b,10,V2C01630,1,"[3,5,8,9]",4,"[1,2,3,4]",False,"[""positive""]",8,3
25,1,1,[1],89f82e06fac1887ab29373489601f45ed715711e6842dd53c6ee8b7bf30d89ba,10,V2C01631,1,"[3,5,8,9]",4,"[1,2,3,4]",False,"[""positive""]",8,3
25,1,1,[1],bf96277ee91d1ba307c6ca5c6f8f56dfca550361283de79703ed834c3ea70ec4,10,V2C01632,1,"[3,5,8,9]",4,"[1,2,3,4]",False,"[""positive""]",8,3
25,4,4,[4],bfc94cf98b0ecc96b0682396db8424c6ac8854d0b1cdf86939ba5e6f10fea1d4,10,V2C01633,1,"[3,5,8,9]",4,"[1,2,3,4]",False,"[""positive""]",8,3
25,4,4,[4],c2017b9edc99e18f8a626a426936fb04a99a68adc9a130b7b995f3c1c0a09003,10,V2C01634,1,"[3,5,8,9]",4,"[1,2,3,4]",False,"[""positive""]",8,3
25,4,4,[4],cfabcfab2a9d921b9f74e1a3fd350d64d5900a19d033982d77c60913aa7f2b7c,10,V2C01635,1,"[3,5,8,9]",4,"[1,2,3,4]",False,"[""positive""]",8,3
25,4,4,[4],e08a293c90181ce6b7dad000d0efec39234c27b737b223a245c59cf2f7d7b922,10,V2C01636,1,"[3,5,8,9]",4,"[1,2,3,4]",False,"[""positive""]",8,3
25,3,3,[3],e3ab9c0071b2d529a961b98b7f0f4c6b38358b8cb48e075f4f7b623187ec4a84,10,V2C01637,1,"[3,5,8,9]",4,"[1,2,3,4]",False,"[""positive""]",8,3
25,0,0,[0],ea66681bd3fa31c8e11d6ea78480e8270755413f76617e47632eef9ba03af4e2,10,V2C01638,1,"[3,5,8,9]",4,"[1,2,3,4]",False,"[""zero""]",8,3
25,2,2,[2],f8978fbfe533a13cd556d5b074f1b016c3c59536cb5f35b0a8f50ef7f21890f9,10,V2C01639,1,"[3,5,8,9]",4,"[1,2,3,4]",False,"[""positive""]",8,3
24,4,4,[4],1194558619f192385a5065099f20de3e070365bbdd2b977abbbe7282dc1f06ec,10,V2C01640,1,"[3,6,7,8]",4,"[1,2,3,4]",False,"[""positive""]",5,2
24,2,2,[2],13a7fa93989872724a335aba7931269880fde46d3cecc5b0fa249548d3257d01,10,V2C01641,1,"[3,6,7,8]",4,"[1,2,3,4]",False,"[""positive""]",5,2
24,4,4,[4],252636a6a03b2c128f0f5fba77e6159c3373c121ae9d5ffc81d6596a01b85001,10,V2C01642,1,"[3,6,7,8]",4,"[1,2,3,4]",False,"[""positive""]",5,2
24,3,3,[3],30df721d3ae609af9684e311a799e865d89af5cfe302c25d7e3460dbb23b90f1,10,V2C01643,1,"[3,6,7,8]",4,"[1,2,3,4]",False,"[""positive""]",5,2
24,0,0,[0],613c0053c8434c4fbb2224231bcebc5c194e86e1dd23986bd3ca4590ee27b63c,10,V2C01644,1,"[3,6,7,8]",4,"[1,2,3,4]",False,"[""zero""]",5,2
24,2,2,[2],66634876a180202a1ec9a82837c788c7c964a7b57f65c0f90d77a9191cc37f25,10,V2C01645,1,"[3,6,7,8]",4,"[1,2,3,4]",False,"[""positive""]",5,2
24,1,1,[1],8a229cf8251284c9754bc9dd1187922dbc14d60bc0271ec7860828b78e342838,10,V2C01646,1,"[3,6,7,8]",4,"[1,2,3,4]",False,"[""positive""]",5,2
24,1,1,[1],bf96277ee91d1ba307c6ca5c6f8f56dfca550361283de79703ed834c3ea70ec4,10,V2C01647,1,"[3,6,7,8]",4,"[1,2,3,4]",False,"[""positive""]",5,2
24,2,2,[2],c2017b9edc99e18f8a626a426936fb04a99a68adc9a130b7b995f3c1c0a09003,10,V2C01648,1,"[3,6,7,8]",4,"[1,2,3,4]",False,"[""positive""]",5,2
24,0,0,[0],ea66681bd3fa31c8e11d6ea78480e8270755413f76617e47632eef9ba03af4e2,10,V2C01649,1,"[3,6,7,8]",4,"[1,2,3,4]",False,"[""zero""]",5,2
25,5,5,[5],1194558619f192385a5065099f20de3e070365bbdd2b977abbbe7282dc1f06ec,10,V2C01650,1,"[3,6,7,9]",4,"[1,2,3,4]",False,"[""positive""]",8,3
25,5,5,[5],252636a6a03b2c128f0f5fba77e6159c3373c121ae9d5ffc81d6596a01b85001,10,V2C01651,1,"[3,6,7,9]",4,"[1,2,3,4]",False,"[""positive""]",8,3
25,3,3,[3],30df721d3ae609af9684e311a799e865d89af5cfe302c25d7e3460dbb23b90f1,10,V2C01652,1,"[3,6,7,9]",4,"[1,2,3,4]",False,"[""positive""]",8,3
25,4,4,[4],4db2fca57a0049c7c649f1a529f2c32ff5e8ab03f942dc9ca66c4904d97d8a9d,10,V2C01653,1,"[3,6,7,9]",4,"[1,2,3,4]",False,"[""positive""]",8,3
25,3,3,[3],66634876a180202a1ec9a82837c788c7c964a7b57f65c0f90d77a9191cc37f25,10,V2C01654,1,"[3,6,7,9]",4,"[1,2,3,4]",False,"[""positive""]",8,3
25,2,2,[2],bf96277ee91d1ba307c6ca5c6f8f56dfca550361283de79703ed834c3ea70ec4,10,V2C01655,1,"[3,6,7,9]",4,"[1,2,3,4]",False,"[""positive""]",8,3
25,2,2,[2],bfc94cf98b0ecc96b0682396db8424c6ac8854d0b1cdf86939ba5e6f10fea1d4,10,V2C01656,1,"[3,6,7,9]",4,"[1,2,3,4]",False,"[""positive""]",8,3
25,3,3,[3],c2017b9edc99e18f8a626a426936fb04a99a68adc9a130b7b995f3c1c0a09003,10,V2C01657,1,"[3,6,7,9]",4,"[1,2,3,4]",False,"[""positive""]",8,3
25,4,4,[4],e08a293c90181ce6b7dad000d0efec39234c27b737b223a245c59cf2f7d7b922,10,V2C01658,1,"[3,6,7,9]",4,"[1,2,3,4]",False,"[""positive""]",8,3
25,0,0,[0],ea66681bd3fa31c8e11d6ea78480e8270755413f76617e47632eef9ba03af4e2,10,V2C01659,1,"[3,6,7,9]",4,"[1,2,3,4]",False,"[""zero""]",8,3
25,1,1,[1],f8978fbfe533a13cd556d5b074f1b016c3c59536cb5f35b0a8f50ef7f21890f9,10,V2C01660,1,"[3,6,7,9]",4,"[1,2,3,4]",False,"[""positive""]",8,3
26,5,5,[5],1194558619f192385a5065099f20de3e070365bbdd2b977abbbe7282dc1f06ec,10,V2C01661,1,"[3,6,8,9]",4,"[1,2,3,4]",False,"[""positive""]",20,7
26,5,5,[5],127b8a694bb9478a6a4b599fc3da8c4b3de4ff8b907122bcbe96abdbbd43d15c,10,V2C01662,1,"[3,6,8,9]",4,"[1,2,3,4]",False,"[""positive""]",20,7
26,5,5,[5],252636a6a03b2c128f0f5fba77e6159c3373c121ae9d5ffc81d6596a01b85001,10,V2C01663,1,"[3,6,8,9]",4,"[1,2,3,4]",False,"[""positive""]",20,7
26,3,3,[3],30df721d3ae609af9684e311a799e865d89af5cfe302c25d7e3460dbb23b90f1,10,V2C01664,1,"[3,6,8,9]",4,"[1,2,3,4]",False,"[""positive""]",20,7
26,5,5,[5],4db2fca57a0049c7c649f1a529f2c32ff5e8ab03f942dc9ca66c4904d97d8a9d,10,V2C01665,1,"[3,6,8,9]",4,"[1,2,3,4]",False,"[""positive""]",20,7
26,3,3,[3],66634876a180202a1ec9a82837c788c7c964a7b57f65c0f90d77a9191cc37f25,10,V2C01666,1,"[3,6,8,9]",4,"[1,2,3,4]",False,"[""positive""]",20,7
26,1,1,[1],bf96277ee91d1ba307c6ca5c6f8f56dfca550361283de79703ed834c3ea70ec4,10,V2C01667,1,"[3,6,8,9]",4,"[1,2,3,4]",False,"[""positive""]",20,7
26,3,3,[3],bfc94cf98b0ecc96b0682396db8424c6ac8854d0b1cdf86939ba5e6f10fea1d4,10,V2C01668,1,"[3,6,8,9]",4,"[1,2,3,4]",False,"[""positive""]",20,7
26,3,3,[3],c2017b9edc99e18f8a626a426936fb04a99a68adc9a130b7b995f3c1c0a09003,10,V2C01669,1,"[3,6,8,9]",4,"[1,2,3,4]",False,"[""positive""]",20,7
26,4,4,[4],cfabcfab2a9d921b9f74e1a3fd350d64d5900a19d033982d77c60913aa7f2b7c,10,V2C01670,1,"[3,6,8,9]",4,"[1,2,3,4]",False,"[""positive""]",20,7
26,4,4,[4],e08a293c90181ce6b7dad000d0efec39234c27b737b223a245c59cf2f7d7b922,10,V2C01671,1,"[3,6,8,9]",4,"[1,2,3,4]",False,"[""positive""]",20,7
26,0,0,[0],ea66681bd3fa31c8e11d6ea78480e8270755413f76617e47632eef9ba03af4e2,10,V2C01672,1,"[3,6,8,9]",4,"[1,2,3,4]",False,"[""zero""]",20,7
26,1,1,[1],f8978fbfe533a13cd556d5b074f1b016c3c59536cb5f35b0a8f50ef7f21890f9,10,V2C01673,1,"[3,6,8,9]",4,"[1,2,3,4]",False,"[""positive""]",20,7
27,5,5,[5],1194558619f192385a5065099f20de3e070365bbdd2b977abbbe7282dc1f06ec,10,V2C01674,1,"[3,7,8,9]",4,"[1,2,3,4]",False,"[""positive""]",40,13
27,5,5,[5],127b8a694bb9478a6a4b599fc3da8c4b3de4ff8b907122bcbe96abdbbd43d15c,10,V2C01675,1,"[3,7,8,9]",4,"[1,2,3,4]",False,"[""positive""]",40,13
27,3,3,[3],30df721d3ae609af9684e311a799e865d89af5cfe302c25d7e3460dbb23b90f1,10,V2C01676,1,"[3,7,8,9]",4,"[1,2,3,4]",False,"[""positive""]",40,13
27,5,5,[5],4db2fca57a0049c7c649f1a529f2c32ff5e8ab03f942dc9ca66c4904d97d8a9d,10,V2C01677,1,"[3,7,8,9]",4,"[1,2,3,4]",False,"[""positive""]",40,13
27,5,5,[5],876c42f19d2f5282b7e0028ee06d3c8bc96c7fcdacbd8606157cf32e2951d3ac,10,V2C01678,1,"[3,7,8,9]",4,"[1,2,3,4]",False,"[""positive""]",40,13
27,1,1,[1],bf96277ee91d1ba307c6ca5c6f8f56dfca550361283de79703ed834c3ea70ec4,10,V2C01679,1,"[3,7,8,9]",4,"[1,2,3,4]",False,"[""positive""]",40,13
27,2,2,[2],bfc94cf98b0ecc96b0682396db8424c6ac8854d0b1cdf86939ba5e6f10fea1d4,10,V2C01680,1,"[3,7,8,9]",4,"[1,2,3,4]",False,"[""positive""]",40,13
27,4,4,[4],e08a293c90181ce6b7dad000d0efec39234c27b737b223a245c59cf2f7d7b922,10,V2C01681,1,"[3,7,8,9]",4,"[1,2,3,4]",False,"[""positive""]",40,13
27,0,0,[0],ea66681bd3fa31c8e11d6ea78480e8270755413f76617e47632eef9ba03af4e2,10,V2C01682,1,"[3,7,8,9]",4,"[1,2,3,4]",False,"[""zero""]",40,13
27,1,1,[1],f8978fbfe533a13cd556d5b074f1b016c3c59536cb5f35b0a8f50ef7f21890f9,10,V2C01683,1,"[3,7,8,9]",4,"[1,2,3,4]",False,"[""positive""]",40,13
22,2,2,[2],1194558619f192385a5065099f20de3e070365bbdd2b977abbbe7282dc1f06ec,10,V2C01684,1,"[4,5,6,7]",4,"[1,2,3,4]",False,"[""positive""]",20,9
22,0,0,[0],1370a33ffeeb731426b75a87da09c4cf2fe96b052b570b9b577f32d2d0dfca42,10,V2C01685,1,"[4,5,6,7]",4,"[1,2,3,4]",False,"[""zero""]",20,9
22,0,0,[0],551332a25907281b03b42ca753221eb302f5f3d64d96f2bdff44566b0e948f49,10,V2C01686,1,"[4,5,6,7]",4,"[1,2,3,4]",False,"[""zero""]",20,9
22,-1,-1,[-1],65448a3712e365b672836df59c3aa18934d863ddd8f161aea2af9a503d4eead3,10,V2C01687,1,"[4,5,6,7]",4,"[1,2,3,4]",False,"[""negative""]",20,9
22,1,1,[1],7664a14cb67c08a74ce4f9a0a091c138c675d4fe9d64de17cfdb17eb70c1940b,10,V2C01688,1,"[4,5,6,7]",4,"[1,2,3,4]",False,"[""positive""]",20,9
22,1,1,[1],89f82e06fac1887ab29373489601f45ed715711e6842dd53c6ee8b7bf30d89ba,10,V2C01689,1,"[4,5,6,7]",4,"[1,2,3,4]",False,"[""positive""]",20,9
