"D","Delta_max","Delta_min","Delta_values","M_K_v2_hash","P","class_id","class_size","component_delta_levels","d_multiset","n","p_multiset","panel","residual_status","tau_den","tau_num"
"47","-7","-7","[-7]","4ce696d764e50ddc0e7cfe061823a01f95fa8c9c8e544466847946c9475a2f3c","25","WP09C05861","1","{""1"":[-7]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","CONSTANT","125","78"
"47","-20","-20","[-20]","56178f7396111c0913c38177125ddd27076c23ce758c758a99bbd0665f5f8e93","25","WP09C05862","1","{""1"":[-20]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","CONSTANT","125","78"
"47","-17","-17","[-17]","58b1e8913cb0f5b223de2100e6551359056083c2488e3cf4972d462288f2efb8","25","WP09C05863","1","{""1"":[-17]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","CONSTANT","125","78"
"47","-18","-18","[-18]","5e261bca7a1a06a53a4ed92076f231dc1ccc92bfb84a46027a6253292ee0eae1","25","WP09C05864","1","{""1"":[-18]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","CONSTANT","125","78"
"47","4","4","[4]","5eb8df0b138f215db43c301086bf38ac6a1b65bbe9ee1e0ebb8da26f923b78c4","25","WP09C05865","1","{""1"":[4]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","CONSTANT","125","78"
"47","-5","-5","[-5]","5f7c61e897f19335ebc2671a03ef45fa0076c16518c0ee9e01cbd520ca65f1e6","25","WP09C05866","1","{""1"":[-5]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","CONSTANT","125","78"
"47","-7","-7","[-7]","65900f92735db81ba48d9d165b7f9757c7ee890789a0a28ef9823ca0b3bad4b5","25","WP09C05867","1","{""1"":[-7]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","CONSTANT","125","78"
"47","-11","-14","[-14,-11]","6ce7586fbb7b91232d58bc69c17330d6b65ea3ec544eaccce53545f8a2d4db66","25","WP09C05868","2","{""1"":[-14,-11]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","78"
"47","-8","-8","[-8]","6ffda1b27265e3aa6b58621b3c2411b892f7a5a56b6033a428307f57519bd812","25","WP09C05869","1","{""1"":[-8]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","CONSTANT","125","78"
"47","-8","-10","[-10,-8]","77f35ae04c9144bbdd1d2b0eb28106e860c53843b1babe5e187fbd29c253c58c","25","WP09C05870","2","{""1"":[-10,-8]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","78"
"47","-2","-2","[-2]","7af465bfc340081a53afd9f1593251f3ea14b1c1da84c60166ebd3e2c2a8f1e5","25","WP09C05871","1","{""1"":[-2]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","CONSTANT","125","78"
"47","-22","-22","[-22]","7b4df4aaeb4dab27e0e8aeeb6e7fcfb1badbed89e17f091c09d8c45bdcd7cfaa","25","WP09C05872","1","{""1"":[-22]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","CONSTANT","125","78"
"47","-4","-4","[-4]","81ee8262e4e043ba744e2db3f4d8c200d9a804fe77668aa2fcb6150dbf7b1fd1","25","WP09C05873","1","{""1"":[-4]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","CONSTANT","125","78"
"47","-6","-8","[-8,-6]","87d98b83ed0c5161a23b1b21b5a60e94f292357ce61604620d08ea39e0e342be","25","WP09C05874","2","{""1"":[-8,-6]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","78"
"47","2","2","[2]","88eb04a81b4550181fe9d31330a74aa4fc0c89b7f59395f3b73f56bbf03cd929","25","WP09C05875","1","{""1"":[2]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","CONSTANT","125","78"
"47","-6","-8","[-8,-6]","8ae226c7d7a4b8a0a5c0aca77967c6ddb7c12d339588957ecca2a4cfb5b90640","25","WP09C05876","2","{""1"":[-8,-6]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","78"
"47","-11","-11","[-11]","9108d253545e6f6694cdddc40d5dcacccf669b8f663fdf0ac76238ebfdda9367","25","WP09C05877","1","{""1"":[-11]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","CONSTANT","125","78"
"47","-4","-4","[-4]","940b34483491be56673f2704566d310e1f0b139b558760b0ac3ad68456fc0708","25","WP09C05878","1","{""1"":[-4]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","CONSTANT","125","78"
"47","-3","-3","[-3]","991e24cdd49380b74ed1dd36a02fd6dd140cf4e2152e107857badacb7e858c3f","25","WP09C05879","1","{""1"":[-3]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","CONSTANT","125","78"
"47","-3","-5","[-5,-3]","9add025e1cedfaf661ec244df640a56bebecdb3b18b0d3f58eef530bc46a692a","25","WP09C05880","2","{""1"":[-5,-3]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","78"
"47","-10","-10","[-10]","9f035be38e7f64634206d2c0549cdcf3b46eecfb2c3ed5dbc44c5a90ec498fe1","25","WP09C05881","1","{""1"":[-10]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","CONSTANT","125","78"
"47","-11","-13","[-13,-11]","a26420856d8f3979c9575aa2a54c313a350c38eaf60cf5891217fc45ff381089","25","WP09C05882","2","{""1"":[-13,-11]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","78"
"47","0","-2","[-2,0]","a66bdb6ab2f878b686894b94094465986d5c031893b3bf6acf8d2de77ea5bcf2","25","WP09C05883","2","{""1"":[-2,0]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","78"
"47","-12","-15","[-15,-12]","b4fecd406def016e134b43d5710dc58a86402279cf5ebeffa42f563ab8ff857d","25","WP09C05884","2","{""1"":[-15,-12]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","78"
"47","3","3","[3]","b70d1593747196ea4c059ee323563187d3720e4e9a33d9f98634525d4eb896c2","25","WP09C05885","1","{""1"":[3]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","CONSTANT","125","78"
"47","-22","-22","[-22]","d006c416efe346fb55ae1d01db19d1bf35361b395084637fea57a4d009786bc0","25","WP09C05886","1","{""1"":[-22]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","CONSTANT","125","78"
"47","-15","-15","[-15]","d204273b46a6b89f698fc5ffe2ca10b5381096f354bdd17a6607bbd9a3c7eb09","25","WP09C05887","1","{""1"":[-15]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","CONSTANT","125","78"
"47","-21","-21","[-21]","d4f6eed515243fdf6aba4c83b8bcf107587cbb93e48fd4c331b8a43d9848116c","25","WP09C05888","1","{""1"":[-21]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","CONSTANT","125","78"
"47","-11","-11","[-11]","d9075d3a3fa120dada08df634b602fe69bcbb9c415d6e67877e3ec01f936f31d","25","WP09C05889","1","{""1"":[-11]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","CONSTANT","125","78"
"47","0","0","[0]","da13ebe77571b3b9a02eeb8d66524f06c2d358614d22d6a30efd983d62aacc15","25","WP09C05890","1","{""1"":[0]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","CONSTANT","125","78"
"47","-23","-23","[-23]","dad00497d9c6876a074ee6951ba1af8d0f052a8469a86fc4b674662df8ac9a21","25","WP09C05891","1","{""1"":[-23]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","CONSTANT","125","78"
"47","-13","-13","[-13]","e073973c6cf9db1c97b70d844e89492b10a58fa0d6e45e9c3e246b484adbf8c2","25","WP09C05892","1","{""1"":[-13]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","CONSTANT","125","78"
"47","1","1","[1]","e0c0164ece89e5206e6871c2b639e35f455e11e2d793aae6aca46e61381b2a88","25","WP09C05893","1","{""1"":[1]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","CONSTANT","125","78"
"47","-8","-10","[-10,-8]","e11dbeff1030ae01afd57f5620b250d5cda6d68f626dfe2529179297154d0366","25","WP09C05894","2","{""1"":[-10,-8]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","78"
"47","-18","-18","[-18]","e1cad7d50e449bee922f4b21cbe37d11b847a452250a5286f2b15a454025ac6e","25","WP09C05895","1","{""1"":[-18]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","CONSTANT","125","78"
"47","-14","-14","[-14]","e601e00729296ab5bbbcc5330a86a00699aada60f40bc5690010a1d95377129e","25","WP09C05896","1","{""1"":[-14]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","CONSTANT","125","78"
"47","-18","-18","[-18]","e6f8471697dab2e909f7e02538dedfe14168cd13eacb3407d9d940d3c135557e","25","WP09C05897","1","{""1"":[-18]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","CONSTANT","125","78"
"47","-17","-17","[-17]","e7081768328f295572ca13a6c2a42e803d7e1a1ba5babb410ab35f4826f206b4","25","WP09C05898","1","{""1"":[-17]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","CONSTANT","125","78"
"47","-7","-7","[-7]","e8609e17ef81713aa1b26f293a6dd056db069bc12673c4d5e546930a94ededd9","25","WP09C05899","1","{""1"":[-7]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","CONSTANT","125","78"
"47","-12","-12","[-12]","ebb5d4d9e86c599f259dab9112bebc33318ccb6c724a6338c38fcab9d691b528","25","WP09C05900","1","{""1"":[-12]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","CONSTANT","125","78"
"47","-20","-20","[-20]","ec1f4354fe39ed248926c1d8489a54f570b85b285d79fa2903c4c2a77839980b","25","WP09C05901","1","{""1"":[-20]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","CONSTANT","125","78"
"47","5","5","[5]","ef213d4e62cee1e2b51c9fc71f389c92ebc9b692f26bd49ff09b461dc8711cce","25","WP09C05902","1","{""1"":[5]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","CONSTANT","125","78"
"47","-7","-7","[-7]","f07f6370e1943a46822602a1c6b29c10c091273dd5b876e4e08107c6348a75db","25","WP09C05903","1","{""1"":[-7]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","CONSTANT","125","78"
"47","-11","-11","[-11]","f1711e729b38533d6c28d8a3e20dfdf8365cce18d59072c2f36b1e847aa246a4","25","WP09C05904","1","{""1"":[-11]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","CONSTANT","125","78"
"47","-6","-6","[-6]","f231f654625f6eeb51fe4702538bf1ee240c8f5cbd6cf685b951f015c2458ecb","25","WP09C05905","1","{""1"":[-6]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","CONSTANT","125","78"
"47","-12","-12","[-12]","f2537d4e9b8a5fd311cb6091e8f2e1cabd056999e9e844585a2cc940a0d263b5","25","WP09C05906","1","{""1"":[-12]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","CONSTANT","125","78"
"47","2","2","[2]","fc0170dbde34d309c7adcea57a3d4fd28785d37886b2eacf1301268dc9c05fbb","25","WP09C05907","1","{""1"":[2]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","CONSTANT","125","78"
"47","-1","-1","[-1]","fcce49b13a2246703c0a1670a3e8b0ba97d156fbb137b131fc4db231f1557ea4","25","WP09C05908","1","{""1"":[-1]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","CONSTANT","125","78"
"47","4","4","[4]","ffdb9e206bae4621e98fc93c859aaf4c59fe1ff39f6c471d6f91bf754d7ed73b","25","WP09C05909","1","{""1"":[4]}","[3,5,11,13,15]","5","[1,2,4,7,11]","B","CONSTANT","125","78"
"49","-11","-11","[-11]","0130427d457586eaab6cf766bb2cb8a14b2d45fe4a742d6de8ac6f227b1151e3","25","WP09C05910","1","{""1"":[-11]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","-1","-1","[-1]","07877f744e83231090f63a0f871bcba17235b23ded081c2c2a4d4bdbd0089512","25","WP09C05911","1","{""1"":[-1]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","-4","-4","[-4]","0a2615cf4d6520cbe5b6e39234c2ff02a9b32df0f3f2db3b2a56f24ca395cf44","25","WP09C05912","1","{""1"":[-4]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","-3","-3","[-3]","0caba0e1fb99b744310ba208f984c3a3ddfe55fd34503b1d81d90eb0d2034303","25","WP09C05913","1","{""1"":[-3]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","-4","-4","[-4]","104eb7e5952ae0ae33f229423351d6dbc92fa681de06b95740e146ef885fc7fa","25","WP09C05914","1","{""1"":[-4]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","-13","-13","[-13]","11de5f93176eb918d533709b6de630a9b6cc16fbd53ed8e09b2f6d925660ff64","25","WP09C05915","1","{""1"":[-13]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","0","0","[0]","13901e19206039e9d9f0c1286af86cc7d38c01a0a4851ae2fbb73e384c5d1d4a","25","WP09C05916","1","{""1"":[0]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","-14","-14","[-14]","18cc5fd4b6f2fe1bf657f6446039e29d7276f6267b7f797d23c3d2a212595ee5","25","WP09C05917","1","{""1"":[-14]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","-18","-18","[-18]","1ef3e5b95ff8624c9c440e355250bce74502c656800a34588c45a152f5b7dd53","25","WP09C05918","1","{""1"":[-18]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","1","1","[1]","1f8474a86527188365eaf21bd82f3d3cb14f36038ba132c0b90335b6ab47d815","25","WP09C05919","1","{""1"":[1]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","-1","-1","[-1]","242b7b8f273596449ca18df559fb92e5cefc381309bdb0d4e99c948d8783bb93","25","WP09C05920","1","{""1"":[-1]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","2","2","[2]","244a5f3f1faac7c49d5609290625fc54012efc30feed59163b6bcdc3380ae3fb","25","WP09C05921","1","{""1"":[2]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","3","3","[3]","24ab5a5c9258b8b51d37a005adcab5717811b9378559e044c885a2fae5b731b8","25","WP09C05922","1","{""1"":[3]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","-1","-1","[-1]","2541e7fb8d1c630c3ca96ea0bffe128b72b5287b27eb80bfa00aa25f04545142","25","WP09C05923","1","{""1"":[-1]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","4","4","[4]","27359f1b21462b137fc4a9b3190073a4610c43d8b4aef81b5ede80aac4f49f20","25","WP09C05924","1","{""1"":[4]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","3","3","[3]","28448d17a9ee2aae3393318e3f77410fcb03066404c47c26129e51097629530c","25","WP09C05925","1","{""1"":[3]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","-14","-14","[-14]","2c9bb0e95cd73f758293b3ff6689bb0cecec80aaf70ee7f5f771a9f955ea800c","25","WP09C05926","1","{""1"":[-14]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","2","2","[2]","326de16fe57cdffa4422c5b83fcf1bbf80225296770aef57f683f3e979ae9fce","25","WP09C05927","1","{""1"":[2]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","-9","-9","[-9]","3724bac2c5cf80c98e94819440038f9d82bf9e727a9512cf3809224f5a078ebe","25","WP09C05928","1","{""1"":[-9]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","1","-1","[-1,1]","37961238bec323664c53b0ec5b036e0a06358d00c07d85cfaacf444e63a1002a","25","WP09C05929","2","{""1"":[-1,1]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","76"
"49","-19","-19","[-19]","383cee244a17f199571e1107711ca3da3ddc260443a4bce363e0e9bd7e723333","25","WP09C05930","1","{""1"":[-19]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","2","2","[2]","3b99faacdc11fbc775ff6276d7265d134bbc055b9b659010992281b605392a46","25","WP09C05931","1","{""1"":[2]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","-12","-12","[-12]","42feaad0c77ce98fbf9eace69e65ca4ed2c48bdf268d0d41b91305bd5c5eb4b1","25","WP09C05932","1","{""1"":[-12]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","-2","-2","[-2]","48c4d4375f9ad536c783bf50ac286c337004148b13d92fb6d4ad64399eca4a07","25","WP09C05933","1","{""1"":[-2]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","-14","-14","[-14]","4aa1c1b0d744597ca74c986ac3d797d0d52f209723e90c48dd0c671c20ceb9b0","25","WP09C05934","1","{""1"":[-14]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","-5","-5","[-5]","4ce696d764e50ddc0e7cfe061823a01f95fa8c9c8e544466847946c9475a2f3c","25","WP09C05935","1","{""1"":[-5]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","-18","-18","[-18]","56178f7396111c0913c38177125ddd27076c23ce758c758a99bbd0665f5f8e93","25","WP09C05936","1","{""1"":[-18]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","-15","-15","[-15]","58b1e8913cb0f5b223de2100e6551359056083c2488e3cf4972d462288f2efb8","25","WP09C05937","1","{""1"":[-15]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","-16","-16","[-16]","5e261bca7a1a06a53a4ed92076f231dc1ccc92bfb84a46027a6253292ee0eae1","25","WP09C05938","1","{""1"":[-16]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","4","4","[4]","5eb8df0b138f215db43c301086bf38ac6a1b65bbe9ee1e0ebb8da26f923b78c4","25","WP09C05939","1","{""1"":[4]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","-3","-3","[-3]","5f7c61e897f19335ebc2671a03ef45fa0076c16518c0ee9e01cbd520ca65f1e6","25","WP09C05940","1","{""1"":[-3]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","-5","-5","[-5]","65900f92735db81ba48d9d165b7f9757c7ee890789a0a28ef9823ca0b3bad4b5","25","WP09C05941","1","{""1"":[-5]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","-9","-12","[-12,-9]","6ce7586fbb7b91232d58bc69c17330d6b65ea3ec544eaccce53545f8a2d4db66","25","WP09C05942","2","{""1"":[-12,-9]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","76"
"49","-6","-6","[-6]","6ffda1b27265e3aa6b58621b3c2411b892f7a5a56b6033a428307f57519bd812","25","WP09C05943","1","{""1"":[-6]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","-6","-8","[-8,-6]","77f35ae04c9144bbdd1d2b0eb28106e860c53843b1babe5e187fbd29c253c58c","25","WP09C05944","2","{""1"":[-8,-6]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","76"
"49","0","0","[0]","7af465bfc340081a53afd9f1593251f3ea14b1c1da84c60166ebd3e2c2a8f1e5","25","WP09C05945","1","{""1"":[0]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","-20","-20","[-20]","7b4df4aaeb4dab27e0e8aeeb6e7fcfb1badbed89e17f091c09d8c45bdcd7cfaa","25","WP09C05946","1","{""1"":[-20]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","-2","-2","[-2]","81ee8262e4e043ba744e2db3f4d8c200d9a804fe77668aa2fcb6150dbf7b1fd1","25","WP09C05947","1","{""1"":[-2]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","-4","-6","[-6,-4]","87d98b83ed0c5161a23b1b21b5a60e94f292357ce61604620d08ea39e0e342be","25","WP09C05948","2","{""1"":[-6,-4]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","76"
"49","2","2","[2]","88eb04a81b4550181fe9d31330a74aa4fc0c89b7f59395f3b73f56bbf03cd929","25","WP09C05949","1","{""1"":[2]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","-4","-6","[-6,-4]","8ae226c7d7a4b8a0a5c0aca77967c6ddb7c12d339588957ecca2a4cfb5b90640","25","WP09C05950","2","{""1"":[-6,-4]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","76"
"49","-9","-9","[-9]","9108d253545e6f6694cdddc40d5dcacccf669b8f663fdf0ac76238ebfdda9367","25","WP09C05951","1","{""1"":[-9]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","-2","-2","[-2]","940b34483491be56673f2704566d310e1f0b139b558760b0ac3ad68456fc0708","25","WP09C05952","1","{""1"":[-2]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","-1","-1","[-1]","991e24cdd49380b74ed1dd36a02fd6dd140cf4e2152e107857badacb7e858c3f","25","WP09C05953","1","{""1"":[-1]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","-1","-3","[-3,-1]","9add025e1cedfaf661ec244df640a56bebecdb3b18b0d3f58eef530bc46a692a","25","WP09C05954","2","{""1"":[-3,-1]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","76"
"49","-8","-8","[-8]","9f035be38e7f64634206d2c0549cdcf3b46eecfb2c3ed5dbc44c5a90ec498fe1","25","WP09C05955","1","{""1"":[-8]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","-9","-11","[-11,-9]","a26420856d8f3979c9575aa2a54c313a350c38eaf60cf5891217fc45ff381089","25","WP09C05956","2","{""1"":[-11,-9]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","76"
"49","2","0","[0,2]","a66bdb6ab2f878b686894b94094465986d5c031893b3bf6acf8d2de77ea5bcf2","25","WP09C05957","2","{""1"":[0,2]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","76"
"49","-10","-13","[-13,-10]","b4fecd406def016e134b43d5710dc58a86402279cf5ebeffa42f563ab8ff857d","25","WP09C05958","2","{""1"":[-13,-10]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","76"
"49","3","3","[3]","b70d1593747196ea4c059ee323563187d3720e4e9a33d9f98634525d4eb896c2","25","WP09C05959","1","{""1"":[3]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","-20","-20","[-20]","d006c416efe346fb55ae1d01db19d1bf35361b395084637fea57a4d009786bc0","25","WP09C05960","1","{""1"":[-20]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","-13","-13","[-13]","d204273b46a6b89f698fc5ffe2ca10b5381096f354bdd17a6607bbd9a3c7eb09","25","WP09C05961","1","{""1"":[-13]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","-19","-19","[-19]","d4f6eed515243fdf6aba4c83b8bcf107587cbb93e48fd4c331b8a43d9848116c","25","WP09C05962","1","{""1"":[-19]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","-9","-9","[-9]","d9075d3a3fa120dada08df634b602fe69bcbb9c415d6e67877e3ec01f936f31d","25","WP09C05963","1","{""1"":[-9]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","2","2","[2]","da13ebe77571b3b9a02eeb8d66524f06c2d358614d22d6a30efd983d62aacc15","25","WP09C05964","1","{""1"":[2]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","-21","-21","[-21]","dad00497d9c6876a074ee6951ba1af8d0f052a8469a86fc4b674662df8ac9a21","25","WP09C05965","1","{""1"":[-21]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","-11","-11","[-11]","e073973c6cf9db1c97b70d844e89492b10a58fa0d6e45e9c3e246b484adbf8c2","25","WP09C05966","1","{""1"":[-11]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","1","1","[1]","e0c0164ece89e5206e6871c2b639e35f455e11e2d793aae6aca46e61381b2a88","25","WP09C05967","1","{""1"":[1]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","-6","-8","[-8,-6]","e11dbeff1030ae01afd57f5620b250d5cda6d68f626dfe2529179297154d0366","25","WP09C05968","2","{""1"":[-8,-6]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","76"
"49","-16","-16","[-16]","e1cad7d50e449bee922f4b21cbe37d11b847a452250a5286f2b15a454025ac6e","25","WP09C05969","1","{""1"":[-16]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","-12","-12","[-12]","e601e00729296ab5bbbcc5330a86a00699aada60f40bc5690010a1d95377129e","25","WP09C05970","1","{""1"":[-12]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","-16","-16","[-16]","e6f8471697dab2e909f7e02538dedfe14168cd13eacb3407d9d940d3c135557e","25","WP09C05971","1","{""1"":[-16]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","-15","-15","[-15]","e7081768328f295572ca13a6c2a42e803d7e1a1ba5babb410ab35f4826f206b4","25","WP09C05972","1","{""1"":[-15]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","-5","-5","[-5]","e8609e17ef81713aa1b26f293a6dd056db069bc12673c4d5e546930a94ededd9","25","WP09C05973","1","{""1"":[-5]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","-10","-10","[-10]","ebb5d4d9e86c599f259dab9112bebc33318ccb6c724a6338c38fcab9d691b528","25","WP09C05974","1","{""1"":[-10]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
"49","-18","-18","[-18]","ec1f4354fe39ed248926c1d8489a54f570b85b285d79fa2903c4c2a77839980b","25","WP09C05975","1","{""1"":[-18]}","[3,5,11,13,17]","5","[1,2,4,7,11]","B","CONSTANT","125","76"
