"D","M_K_v2_hash","P","class_id","class_size","d_multiset","n","p_multiset","panel","tau_den","tau_num"
"49","f231f654625f6eeb51fe4702538bf1ee240c8f5cbd6cf685b951f015c2458ecb","25","WP09C06538","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","f2537d4e9b8a5fd311cb6091e8f2e1cabd056999e9e844585a2cc940a0d263b5","25","WP09C06539","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"49","ffdb9e206bae4621e98fc93c859aaf4c59fe1ff39f6c471d6f91bf754d7ed73b","25","WP09C06540","1","[3,7,11,13,15]","5","[1,2,4,7,11]","B","125","76"
"51","0130427d457586eaab6cf766bb2cb8a14b2d45fe4a742d6de8ac6f227b1151e3","25","WP09C06541","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","07877f744e83231090f63a0f871bcba17235b23ded081c2c2a4d4bdbd0089512","25","WP09C06542","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","0a2615cf4d6520cbe5b6e39234c2ff02a9b32df0f3f2db3b2a56f24ca395cf44","25","WP09C06543","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","0d77ed52d11dbfb3f6d6573a0db27da7d9ef26b81bb12ff83896b6a8e81cd9cc","25","WP09C06544","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","11de5f93176eb918d533709b6de630a9b6cc16fbd53ed8e09b2f6d925660ff64","25","WP09C06545","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","13901e19206039e9d9f0c1286af86cc7d38c01a0a4851ae2fbb73e384c5d1d4a","25","WP09C06546","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","18cc5fd4b6f2fe1bf657f6446039e29d7276f6267b7f797d23c3d2a212595ee5","25","WP09C06547","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","1c07cb3e90301ff36aef833510a1f7d36f1759e3e2e36662fed88a4e5c634fea","25","WP09C06548","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","242b7b8f273596449ca18df559fb92e5cefc381309bdb0d4e99c948d8783bb93","25","WP09C06549","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","2541e7fb8d1c630c3ca96ea0bffe128b72b5287b27eb80bfa00aa25f04545142","25","WP09C06550","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","25f7639634517ac93415cd652416f8718c7cd951072962c4cbb11d32af1a6796","25","WP09C06551","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","27359f1b21462b137fc4a9b3190073a4610c43d8b4aef81b5ede80aac4f49f20","25","WP09C06552","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","28448d17a9ee2aae3393318e3f77410fcb03066404c47c26129e51097629530c","25","WP09C06553","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","2c9bb0e95cd73f758293b3ff6689bb0cecec80aaf70ee7f5f771a9f955ea800c","25","WP09C06554","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","2ffa89038791a64887c0adb8d7c403842e7d75773d8fdb314abf06cd4c8666a6","25","WP09C06555","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","3724bac2c5cf80c98e94819440038f9d82bf9e727a9512cf3809224f5a078ebe","25","WP09C06556","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","37961238bec323664c53b0ec5b036e0a06358d00c07d85cfaacf444e63a1002a","25","WP09C06557","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","383cee244a17f199571e1107711ca3da3ddc260443a4bce363e0e9bd7e723333","25","WP09C06558","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","42feaad0c77ce98fbf9eace69e65ca4ed2c48bdf268d0d41b91305bd5c5eb4b1","25","WP09C06559","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","4aa1c1b0d744597ca74c986ac3d797d0d52f209723e90c48dd0c671c20ceb9b0","25","WP09C06560","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","4ce696d764e50ddc0e7cfe061823a01f95fa8c9c8e544466847946c9475a2f3c","25","WP09C06561","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","56178f7396111c0913c38177125ddd27076c23ce758c758a99bbd0665f5f8e93","25","WP09C06562","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","58b1e8913cb0f5b223de2100e6551359056083c2488e3cf4972d462288f2efb8","25","WP09C06563","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","597e223f53e5e611a21006e1fd1265379ea6b9fda74d711b5367f81bfc81110e","25","WP09C06564","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","5a463b6b3430efc09f15f4f4e00c59abe2be9eaec52ff2a3d1cbee5b7571337d","25","WP09C06565","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","5e261bca7a1a06a53a4ed92076f231dc1ccc92bfb84a46027a6253292ee0eae1","25","WP09C06566","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","5eb8df0b138f215db43c301086bf38ac6a1b65bbe9ee1e0ebb8da26f923b78c4","25","WP09C06567","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","5f7c61e897f19335ebc2671a03ef45fa0076c16518c0ee9e01cbd520ca65f1e6","25","WP09C06568","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","65900f92735db81ba48d9d165b7f9757c7ee890789a0a28ef9823ca0b3bad4b5","25","WP09C06569","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","6bd0091bc21dec0605ab707c73bf9f80077b1555300b1d971a47b6d0d0f1fc1d","25","WP09C06570","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","6ce7586fbb7b91232d58bc69c17330d6b65ea3ec544eaccce53545f8a2d4db66","25","WP09C06571","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","6ffda1b27265e3aa6b58621b3c2411b892f7a5a56b6033a428307f57519bd812","25","WP09C06572","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","7132355d1d4b972cc93bda41003e3b820260f59485f66f423c59a5bae64b133d","25","WP09C06573","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","75770e601d43b27a7ed16fab785feaec206bedd6be22cf6e9011677fdbea7ab2","25","WP09C06574","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","77f35ae04c9144bbdd1d2b0eb28106e860c53843b1babe5e187fbd29c253c58c","25","WP09C06575","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","7b4df4aaeb4dab27e0e8aeeb6e7fcfb1badbed89e17f091c09d8c45bdcd7cfaa","25","WP09C06576","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","81ee8262e4e043ba744e2db3f4d8c200d9a804fe77668aa2fcb6150dbf7b1fd1","25","WP09C06577","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","87d98b83ed0c5161a23b1b21b5a60e94f292357ce61604620d08ea39e0e342be","25","WP09C06578","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","88eb04a81b4550181fe9d31330a74aa4fc0c89b7f59395f3b73f56bbf03cd929","25","WP09C06579","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","892bf05757700424d95ba520ad5e6c0800c127c3990fda0ff64480c60a637a94","25","WP09C06580","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","8ae226c7d7a4b8a0a5c0aca77967c6ddb7c12d339588957ecca2a4cfb5b90640","25","WP09C06581","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","9108d253545e6f6694cdddc40d5dcacccf669b8f663fdf0ac76238ebfdda9367","25","WP09C06582","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","940b34483491be56673f2704566d310e1f0b139b558760b0ac3ad68456fc0708","25","WP09C06583","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","991e24cdd49380b74ed1dd36a02fd6dd140cf4e2152e107857badacb7e858c3f","25","WP09C06584","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","9add025e1cedfaf661ec244df640a56bebecdb3b18b0d3f58eef530bc46a692a","25","WP09C06585","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","9f035be38e7f64634206d2c0549cdcf3b46eecfb2c3ed5dbc44c5a90ec498fe1","25","WP09C06586","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","a26420856d8f3979c9575aa2a54c313a350c38eaf60cf5891217fc45ff381089","25","WP09C06587","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","a66bdb6ab2f878b686894b94094465986d5c031893b3bf6acf8d2de77ea5bcf2","25","WP09C06588","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","b4fecd406def016e134b43d5710dc58a86402279cf5ebeffa42f563ab8ff857d","25","WP09C06589","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","b70d1593747196ea4c059ee323563187d3720e4e9a33d9f98634525d4eb896c2","25","WP09C06590","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","bd8ce1eb23c1408e303ca3ede9a6e202586d93fd22c35168804a26fc2f46b011","25","WP09C06591","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","c3c132a2f4a42e13a99a4b1f9325721f035326f3bdc921eeca1adeb9d111852c","25","WP09C06592","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","d006c416efe346fb55ae1d01db19d1bf35361b395084637fea57a4d009786bc0","25","WP09C06593","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","d204273b46a6b89f698fc5ffe2ca10b5381096f354bdd17a6607bbd9a3c7eb09","25","WP09C06594","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","d4f6eed515243fdf6aba4c83b8bcf107587cbb93e48fd4c331b8a43d9848116c","25","WP09C06595","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","d9075d3a3fa120dada08df634b602fe69bcbb9c415d6e67877e3ec01f936f31d","25","WP09C06596","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","da13ebe77571b3b9a02eeb8d66524f06c2d358614d22d6a30efd983d62aacc15","25","WP09C06597","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","dad00497d9c6876a074ee6951ba1af8d0f052a8469a86fc4b674662df8ac9a21","25","WP09C06598","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","dd576e12755402c05c85d1b4679fcebfb22b0effa1a20efee9134c3b7ec5662b","25","WP09C06599","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","e073973c6cf9db1c97b70d844e89492b10a58fa0d6e45e9c3e246b484adbf8c2","25","WP09C06600","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","e11dbeff1030ae01afd57f5620b250d5cda6d68f626dfe2529179297154d0366","25","WP09C06601","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","e1cad7d50e449bee922f4b21cbe37d11b847a452250a5286f2b15a454025ac6e","25","WP09C06602","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","e601e00729296ab5bbbcc5330a86a00699aada60f40bc5690010a1d95377129e","25","WP09C06603","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","e6f8471697dab2e909f7e02538dedfe14168cd13eacb3407d9d940d3c135557e","25","WP09C06604","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","e7081768328f295572ca13a6c2a42e803d7e1a1ba5babb410ab35f4826f206b4","25","WP09C06605","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","e8609e17ef81713aa1b26f293a6dd056db069bc12673c4d5e546930a94ededd9","25","WP09C06606","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","ebb5d4d9e86c599f259dab9112bebc33318ccb6c724a6338c38fcab9d691b528","25","WP09C06607","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","ec1f4354fe39ed248926c1d8489a54f570b85b285d79fa2903c4c2a77839980b","25","WP09C06608","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","ef213d4e62cee1e2b51c9fc71f389c92ebc9b692f26bd49ff09b461dc8711cce","25","WP09C06609","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","f07f6370e1943a46822602a1c6b29c10c091273dd5b876e4e08107c6348a75db","25","WP09C06610","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","f1711e729b38533d6c28d8a3e20dfdf8365cce18d59072c2f36b1e847aa246a4","25","WP09C06611","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","f231f654625f6eeb51fe4702538bf1ee240c8f5cbd6cf685b951f015c2458ecb","25","WP09C06612","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","f2537d4e9b8a5fd311cb6091e8f2e1cabd056999e9e844585a2cc940a0d263b5","25","WP09C06613","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"51","ffdb9e206bae4621e98fc93c859aaf4c59fe1ff39f6c471d6f91bf754d7ed73b","25","WP09C06614","1","[3,7,11,13,17]","5","[1,2,4,7,11]","B","125","74"
"53","06d6d0952d76869b3b2e04e6b6a4a8cea9bc7e087c283ae54599f54d4e0f0438","25","WP09C06615","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","07877f744e83231090f63a0f871bcba17235b23ded081c2c2a4d4bdbd0089512","25","WP09C06616","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","086816f97c5ba3bababddc526d33268c7cd8ebb22dd89a08ce1c4e4e73f77efe","25","WP09C06617","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","0a2615cf4d6520cbe5b6e39234c2ff02a9b32df0f3f2db3b2a56f24ca395cf44","25","WP09C06618","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","11de5f93176eb918d533709b6de630a9b6cc16fbd53ed8e09b2f6d925660ff64","25","WP09C06619","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","13901e19206039e9d9f0c1286af86cc7d38c01a0a4851ae2fbb73e384c5d1d4a","25","WP09C06620","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","1c07cb3e90301ff36aef833510a1f7d36f1759e3e2e36662fed88a4e5c634fea","25","WP09C06621","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","242b7b8f273596449ca18df559fb92e5cefc381309bdb0d4e99c948d8783bb93","25","WP09C06622","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","2541e7fb8d1c630c3ca96ea0bffe128b72b5287b27eb80bfa00aa25f04545142","25","WP09C06623","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","25f7639634517ac93415cd652416f8718c7cd951072962c4cbb11d32af1a6796","25","WP09C06624","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","27359f1b21462b137fc4a9b3190073a4610c43d8b4aef81b5ede80aac4f49f20","25","WP09C06625","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","28448d17a9ee2aae3393318e3f77410fcb03066404c47c26129e51097629530c","25","WP09C06626","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","2ffa89038791a64887c0adb8d7c403842e7d75773d8fdb314abf06cd4c8666a6","25","WP09C06627","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","37961238bec323664c53b0ec5b036e0a06358d00c07d85cfaacf444e63a1002a","25","WP09C06628","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","4aa1c1b0d744597ca74c986ac3d797d0d52f209723e90c48dd0c671c20ceb9b0","25","WP09C06629","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","4ce696d764e50ddc0e7cfe061823a01f95fa8c9c8e544466847946c9475a2f3c","25","WP09C06630","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","597e223f53e5e611a21006e1fd1265379ea6b9fda74d711b5367f81bfc81110e","25","WP09C06631","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","5eb8df0b138f215db43c301086bf38ac6a1b65bbe9ee1e0ebb8da26f923b78c4","25","WP09C06632","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","6911f0d7f8133810e5cf419b1565d660de0cfde3c14fbd76e533840ac2c48542","25","WP09C06633","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","6bd0091bc21dec0605ab707c73bf9f80077b1555300b1d971a47b6d0d0f1fc1d","25","WP09C06634","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","6ce7586fbb7b91232d58bc69c17330d6b65ea3ec544eaccce53545f8a2d4db66","25","WP09C06635","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","7132355d1d4b972cc93bda41003e3b820260f59485f66f423c59a5bae64b133d","25","WP09C06636","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","75770e601d43b27a7ed16fab785feaec206bedd6be22cf6e9011677fdbea7ab2","25","WP09C06637","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","77f35ae04c9144bbdd1d2b0eb28106e860c53843b1babe5e187fbd29c253c58c","25","WP09C06638","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","7b4df4aaeb4dab27e0e8aeeb6e7fcfb1badbed89e17f091c09d8c45bdcd7cfaa","25","WP09C06639","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","87d98b83ed0c5161a23b1b21b5a60e94f292357ce61604620d08ea39e0e342be","25","WP09C06640","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","88eb04a81b4550181fe9d31330a74aa4fc0c89b7f59395f3b73f56bbf03cd929","25","WP09C06641","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","8ae226c7d7a4b8a0a5c0aca77967c6ddb7c12d339588957ecca2a4cfb5b90640","25","WP09C06642","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","940b34483491be56673f2704566d310e1f0b139b558760b0ac3ad68456fc0708","25","WP09C06643","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","991e24cdd49380b74ed1dd36a02fd6dd140cf4e2152e107857badacb7e858c3f","25","WP09C06644","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","9add025e1cedfaf661ec244df640a56bebecdb3b18b0d3f58eef530bc46a692a","25","WP09C06645","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","a375fbf0ee86cdb49304e459faa55ea28c07d3403ce47a8f5ab51ffecf10cbea","25","WP09C06646","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","a66bdb6ab2f878b686894b94094465986d5c031893b3bf6acf8d2de77ea5bcf2","25","WP09C06647","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","a7087512bd18f483191fd3ca516159b9b7da9669a316efa5131b1360f381f79f","25","WP09C06648","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","b1a5e3fae7884948402106a9c1331b5ec0e2979f3ce780919a02cbb7c4009277","25","WP09C06649","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","b2a30eac4a98933b2987f117af029f41e624777149c3b0285a84ad2ebbfa2834","25","WP09C06650","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","b70d1593747196ea4c059ee323563187d3720e4e9a33d9f98634525d4eb896c2","25","WP09C06651","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","bd8ce1eb23c1408e303ca3ede9a6e202586d93fd22c35168804a26fc2f46b011","25","WP09C06652","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","c3c132a2f4a42e13a99a4b1f9325721f035326f3bdc921eeca1adeb9d111852c","25","WP09C06653","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","c53c1af862cda2625fc03b96e57c58bcdc04cd17b6195d42347a82bf1bc97402","25","WP09C06654","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","cd462c82d6197cea6734a319f9c9b22460a4671e7e6bef5c00adfcb3978be1e9","25","WP09C06655","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","d4f6eed515243fdf6aba4c83b8bcf107587cbb93e48fd4c331b8a43d9848116c","25","WP09C06656","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","da13ebe77571b3b9a02eeb8d66524f06c2d358614d22d6a30efd983d62aacc15","25","WP09C06657","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","dd576e12755402c05c85d1b4679fcebfb22b0effa1a20efee9134c3b7ec5662b","25","WP09C06658","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","e5eed0ddd4c7f1dbff663148d93b184cc69f94e3d64dc17cf97e524f8f73e6c2","25","WP09C06659","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","e7081768328f295572ca13a6c2a42e803d7e1a1ba5babb410ab35f4826f206b4","25","WP09C06660","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","e8609e17ef81713aa1b26f293a6dd056db069bc12673c4d5e546930a94ededd9","25","WP09C06661","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","ef213d4e62cee1e2b51c9fc71f389c92ebc9b692f26bd49ff09b461dc8711cce","25","WP09C06662","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","f2537d4e9b8a5fd311cb6091e8f2e1cabd056999e9e844585a2cc940a0d263b5","25","WP09C06663","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"53","ffdb9e206bae4621e98fc93c859aaf4c59fe1ff39f6c471d6f91bf754d7ed73b","25","WP09C06664","1","[3,7,11,15,17]","5","[1,2,4,7,11]","B","125","72"
"55","01f359d83d4591cd88ab6cce739edfdfc19a1e8e25a46c4dd3cbf12b8dcdccc9","25","WP09C06665","1","[3,7,13,15,17]","5","[1,2,4,7,11]","B","25","14"
"55","02cbf65cac5b848d01609b235055f558f10bc313f2ecfd01e95c7a6cf4888c57","25","WP09C06666","1","[3,7,13,15,17]","5","[1,2,4,7,11]","B","25","14"
"55","06d6d0952d76869b3b2e04e6b6a4a8cea9bc7e087c283ae54599f54d4e0f0438","25","WP09C06667","1","[3,7,13,15,17]","5","[1,2,4,7,11]","B","25","14"
"55","07877f744e83231090f63a0f871bcba17235b23ded081c2c2a4d4bdbd0089512","25","WP09C06668","1","[3,7,13,15,17]","5","[1,2,4,7,11]","B","25","14"
"55","086816f97c5ba3bababddc526d33268c7cd8ebb22dd89a08ce1c4e4e73f77efe","25","WP09C06669","1","[3,7,13,15,17]","5","[1,2,4,7,11]","B","25","14"
"55","0a2615cf4d6520cbe5b6e39234c2ff02a9b32df0f3f2db3b2a56f24ca395cf44","25","WP09C06670","1","[3,7,13,15,17]","5","[1,2,4,7,11]","B","25","14"
"55","13901e19206039e9d9f0c1286af86cc7d38c01a0a4851ae2fbb73e384c5d1d4a","25","WP09C06671","1","[3,7,13,15,17]","5","[1,2,4,7,11]","B","25","14"
"55","19accf8b4f31d29d414ce7eb26b33edd773b2aac1aef594a8d12c9f530beb8d6","25","WP09C06672","1","[3,7,13,15,17]","5","[1,2,4,7,11]","B","25","14"
"55","1a64377efdd9b98d96e5f0a9d314db7a52c6b378e7150c9292fb6e64c303e897","25","WP09C06673","1","[3,7,13,15,17]","5","[1,2,4,7,11]","B","25","14"
"55","1c07cb3e90301ff36aef833510a1f7d36f1759e3e2e36662fed88a4e5c634fea","25","WP09C06674","1","[3,7,13,15,17]","5","[1,2,4,7,11]","B","25","14"
"55","1f9db16d78a0fd16b7779255799d9670f25a39575e4fc92f4700d7fd742468bb","25","WP09C06675","1","[3,7,13,15,17]","5","[1,2,4,7,11]","B","25","14"
"55","242b7b8f273596449ca18df559fb92e5cefc381309bdb0d4e99c948d8783bb93","25","WP09C06676","1","[3,7,13,15,17]","5","[1,2,4,7,11]","B","25","14"
"55","2541e7fb8d1c630c3ca96ea0bffe128b72b5287b27eb80bfa00aa25f04545142","25","WP09C06677","1","[3,7,13,15,17]","5","[1,2,4,7,11]","B","25","14"
"55","25f7639634517ac93415cd652416f8718c7cd951072962c4cbb11d32af1a6796","25","WP09C06678","1","[3,7,13,15,17]","5","[1,2,4,7,11]","B","25","14"
"55","27359f1b21462b137fc4a9b3190073a4610c43d8b4aef81b5ede80aac4f49f20","25","WP09C06679","1","[3,7,13,15,17]","5","[1,2,4,7,11]","B","25","14"
"55","28448d17a9ee2aae3393318e3f77410fcb03066404c47c26129e51097629530c","25","WP09C06680","1","[3,7,13,15,17]","5","[1,2,4,7,11]","B","25","14"
"55","2ffa89038791a64887c0adb8d7c403842e7d75773d8fdb314abf06cd4c8666a6","25","WP09C06681","1","[3,7,13,15,17]","5","[1,2,4,7,11]","B","25","14"
"55","37961238bec323664c53b0ec5b036e0a06358d00c07d85cfaacf444e63a1002a","25","WP09C06682","1","[3,7,13,15,17]","5","[1,2,4,7,11]","B","25","14"
"55","3fa3900104f6e5f9b777da2c0748cb5c95a0c0c6a8b278af9bc23b232179673d","25","WP09C06683","1","[3,7,13,15,17]","5","[1,2,4,7,11]","B","25","14"
"55","48fd04fc58be5fa6a5fd54b27a8f6c053c218596aea44aedfdc716c443f51635","25","WP09C06684","1","[3,7,13,15,17]","5","[1,2,4,7,11]","B","25","14"
"55","4aa1c1b0d744597ca74c986ac3d797d0d52f209723e90c48dd0c671c20ceb9b0","25","WP09C06685","1","[3,7,13,15,17]","5","[1,2,4,7,11]","B","25","14"
"55","4ce696d764e50ddc0e7cfe061823a01f95fa8c9c8e544466847946c9475a2f3c","25","WP09C06686","1","[3,7,13,15,17]","5","[1,2,4,7,11]","B","25","14"
"55","4eb5bcd80feb94a52a05444e920330564b345b3c1471cc99f6c421e6ce864397","25","WP09C06687","1","[3,7,13,15,17]","5","[1,2,4,7,11]","B","25","14"
"55","597e223f53e5e611a21006e1fd1265379ea6b9fda74d711b5367f81bfc81110e","25","WP09C06688","1","[3,7,13,15,17]","5","[1,2,4,7,11]","B","25","14"
"55","5eb8df0b138f215db43c301086bf38ac6a1b65bbe9ee1e0ebb8da26f923b78c4","25","WP09C06689","1","[3,7,13,15,17]","5","[1,2,4,7,11]","B","25","14"
"55","6911f0d7f8133810e5cf419b1565d660de0cfde3c14fbd76e533840ac2c48542","25","WP09C06690","1","[3,7,13,15,17]","5","[1,2,4,7,11]","B","25","14"
"55","6bd0091bc21dec0605ab707c73bf9f80077b1555300b1d971a47b6d0d0f1fc1d","25","WP09C06691","1","[3,7,13,15,17]","5","[1,2,4,7,11]","B","25","14"
